address,best,bin,building_id,building_name,distance_m,district,footprint_area,footprint_verts,height_source,is_context,lat,lod_tier,lon,min_height,osm_building_type,osm_id,osm_levels,osm_type,postcode,roof_height,second,x_m,y_m
360 West 118th Street,0.988,1059078,35488,,0.9,East Harlem,82.3,4,tag,0,40.8064721,block,-73.9566361,0.0,yes,271294336,,way,10026,13.6,0.94,957.91,2927.12
362 West 118th Street,0.988,1059079,35490,,0.9,East Harlem,80.4,4,tag,0,40.806495,block,-73.9566913,0.0,yes,271294338,,way,10026,13.6,0.93,953.25,2929.66
365 West 117th Street,0.989,1085351,35493,,0.9,East Harlem,76.4,4,tag,0,40.8061688,block,-73.956982,0.0,yes,271294341,,way,10026,13.7,0.932,928.75,2893.59
366 West 118th Street,0.988,1059080,35494,,0.9,East Harlem,84.5,4,tag,0,40.8065419,block,-73.956804,0.0,yes,271294342,,way,10026,13.3,0.934,943.76,2934.84
367 West 117th Street,0.989,1059054,35495,,0.9,East Harlem,74.1,4,tag,0,40.8061903,block,-73.9570338,0.0,yes,271294343,,way,10026,13.7,0.931,924.39,2895.96
,0.637,1059082,35499,,7.2,East Harlem,218.9,10,tag,0,40.8066947,block,-73.9570237,0.0,yes,271294347,,way,,17.9,0.629,925.23,2951.74
,0.625,1059053,35500,,24.1,East Harlem,211.1,10,tag,0,40.8062621,block,-73.9573393,0.0,yes,271294348,,way,,17.7,0.622,898.64,2903.91
543 Cathedral Parkway,0.551,1088200,35541,,14.4,East Harlem,488.8,5,tag,0,40.80414,block,-73.9659137,0.0,yes,271571460,,way,10025,44.3,0.516,175.86,2669.26
1064 Amsterdam Avenue,0.506,1089781,35558,Amsterdam Nursing Home,26.6,East Harlem,447.8,12,tag,0,40.8046393,block,-73.9629897,0.0,apartments,271585084,13,way,10025,44.8,0.475,422.34,2724.47
536 West 114th Street,0.989,1057041,35585,,0.9,East Harlem,129.8,6,tag,0,40.8060339,block,-73.9637495,0.0,yes,271585116,,way,10025,18.2,0.939,358.29,2878.68
550 West 113th Street,0.988,1057016,35597,,0.9,East Harlem,103.9,6,tag,0,40.8055296,block,-73.9644739,0.0,apartments,271585128,4,way,10025,16.1,0.934,297.23,2822.91
,0.989,1057025,35610,,0.9,East Harlem,121.5,6,tag,0,40.8055985,block,-73.9636762,0.0,university,271585141,4,way,,17.8,0.933,364.47,2830.53
10 East 125th Street,0.772,1085293,35615,,11.6,East Harlem,174.7,4,tag,0,40.8059502,block,-73.9418595,0.0,yes,271601608,,way,10035,18.8,0.764,2203.49,2869.42
18 East 125th Street,0.927,1054013,35623,,5.7,East Harlem,97.9,4,tag,0,40.8058319,block,-73.9414308,0.0,yes,271601631,,way,10035,13.5,0.893,2239.63,2856.34
1939 Madison Avenue,0.85,1054023,35626,,3.1,East Harlem,140.9,7,tag,0,40.8052736,block,-73.9406811,0.0,yes,271601639,,way,10035,13.3,0.838,2302.82,2794.61
20 East 125th Street,0.989,1054013,35628,,0.9,East Harlem,97.0,4,tag,0,40.8058051,block,-73.9413667,0.0,yes,271601644,,way,10035,13.2,0.929,2245.03,2853.37
2005 5th Avenue,0.988,1053995,35631,,0.9,East Harlem,85.8,4,tag,0,40.8058282,block,-73.9423864,0.0,yes,271601651,,way,10035,14.5,0.935,2159.07,2855.93
2007 5th Avenue,0.988,1053996,35632,,0.9,East Harlem,85.4,4,tag,0,40.8058711,block,-73.9423554,0.0,yes,271601654,,way,10035,14.4,0.941,2161.69,2860.67
4 East 125th Street,0.789,1054019,35640,,13.5,East Harlem,172.3,4,tag,0,40.8060032,block,-73.9419863,0.0,yes,271601677,,way,10035,18.7,0.759,2192.8,2875.27
,0.75,1054017,35652,,4.2,East Harlem,173.3,4,tag,0,40.8059768,block,-73.9419231,0.0,yes,271601725,,way,,18.5,0.743,2198.12,2872.36
,0.796,1054025,35653,,5.6,East Harlem,116.6,6,tag,0,40.8059855,block,-73.9422333,0.0,yes,271601727,,way,,14.1,0.769,2171.98,2873.32
232 East 125th Street,0.591,1090596,35669,,8.2,East Harlem,213.7,5,tag,0,40.8028792,block,-73.9345911,0.0,yes,271605547,,way,10035,12.6,0.547,2816.17,2529.85
124 East 125th Street,0.522,1082070,35704,,33.7,East Harlem,707.2,13,tag,0,40.8042878,block,-73.9379461,0.0,yes,271607967,,way,10035,16.8,0.502,2533.36,2685.6
132 East 124th Street,0.989,1054458,35707,,0.9,East Harlem,121.1,4,tag,0,40.8036794,block,-73.9383572,0.0,yes,271607970,,way,10035,5.7,0.929,2498.72,2618.33
70 East 129th Street,0.758,1054191,35777,,16.3,East Harlem,74.1,4,tag,0,40.8076222,block,-73.937696,0.0,yes,271610665,,way,10035,12.9,0.735,2554.45,3054.3
10 East 126th Street,0.988,1054077,35778,,1.0,East Harlem,98.0,7,tag,0,40.8066954,block,-73.9413057,0.0,yes,271610667,,way,10035,14.1,0.93,2250.17,2951.82
14 East 126th Street,0.988,1054068,35782,,0.9,East Harlem,88.3,7,tag,0,40.8066451,block,-73.9411861,0.0,yes,271610673,,way,10035,14.0,0.94,2260.26,2946.26
1888 Park Avenue,0.989,1054189,35789,,0.9,East Harlem,75.2,4,tag,0,40.807386,block,-73.9377188,0.0,yes,271610685,,way,10035,13.2,0.93,2552.52,3028.18
1967 Madison Avenue,0.988,1079423,35794,,0.9,East Harlem,97.6,7,tag,0,40.8061718,block,-73.9400361,0.0,yes,271610692,,way,10035,17.2,0.933,2357.19,2893.92
26 East 126th Street,0.988,1054075,35805,,0.9,East Harlem,89.1,4,tag,0,40.8064988,block,-73.9408313,0.0,yes,271610711,,way,10035,13.9,0.929,2290.16,2930.08
28 East 126th Street,0.988,1054063,35807,,0.9,East Harlem,90.8,4,tag,0,40.8064743,block,-73.9407729,0.0,yes,271610717,,way,10035,14.3,0.938,2295.08,2927.37
32 East 126th Street,0.989,1054061,35809,,0.9,East Harlem,94.0,8,tag,0,40.8064223,block,-73.9406604,0.0,house,271610723,,way,10035,14.3,0.938,2304.56,2921.62
34 East 126th Street,0.989,1054074,35810,,0.9,East Harlem,94.0,8,tag,0,40.8063981,block,-73.9406028,0.0,yes,271610725,,way,10035,14.5,0.938,2309.42,2918.95
36 East 126th Street,0.989,1054060,35812,,0.9,East Harlem,94.0,8,tag,0,40.8063739,block,-73.9405452,0.0,yes,271610729,,way,10035,14.5,0.938,2314.28,2916.27
45 East 126th Street,0.878,1054093,35815,,5.6,East Harlem,83.4,4,tag,0,40.8062993,block,-73.9394394,0.0,yes,271610734,,way,10035,14.6,0.82,2407.49,2908.01
51 East 125th Street,0.689,1054034,35825,,20.4,East Harlem,185.1,4,tag,0,40.805856,block,-73.9403338,0.0,yes,271610751,,way,10035,12.3,0.655,2332.1,2859.0
53 East 125th Street,0.739,1054034,35830,,12.5,East Harlem,121.2,4,tag,0,40.8058192,block,-73.9402474,0.0,yes,271610760,,way,10035,12.4,0.683,2339.38,2854.93
55 East 125th Street,0.752,1054034,35835,,7.4,East Harlem,103.9,4,tag,0,40.8057921,block,-73.9401839,0.0,yes,271610769,,way,10035,12.4,0.703,2344.73,2851.94
57 East 125th Street,0.793,1054034,35840,,5.2,East Harlem,109.0,4,tag,0,40.8057676,block,-73.9401237,0.0,yes,271610779,,way,10035,12.5,0.777,2349.8,2849.23
6 East 126th Street,0.985,1054078,35851,,0.9,East Harlem,96.1,8,tag,0,40.8067475,block,-73.9414276,0.0,yes,271610801,,way,10035,13.9,0.931,2239.89,2957.58
61 East 130th Street,0.988,1054294,35858,,0.9,East Harlem,104.3,4,tag,0,40.8088016,block,-73.9376007,0.0,yes,271610835,,way,10037,16.9,0.93,2562.48,3184.71
62 East 129th Street,0.762,1054193,35861,,16.0,East Harlem,163.9,17,tag,0,40.8076969,block,-73.9379401,0.0,yes,271610846,,way,10035,18.9,0.723,2533.87,3062.56
64 East 131st Street,0.989,1054296,35868,,0.9,East Harlem,80.1,4,tag,0,40.8090206,block,-73.9371351,0.0,yes,271610869,,way,10037,13.1,0.934,2601.73,3208.92
68 East 129th Street,0.797,1054214,35876,,2.1,East Harlem,113.7,8,tag,0,40.8076528,block,-73.937761,0.0,yes,271610884,,way,10035,17.1,0.753,2548.97,3057.69
74 East 127th Street,0.988,1054138,35882,,0.9,East Harlem,67.1,4,tag,0,40.8064762,block,-73.9388446,0.0,yes,271610894,,way,10035,13.6,0.943,2457.62,2927.58
75 East 125th Street,0.704,1054042,35884,,8.6,East Harlem,345.7,8,tag,0,40.8056438,block,-73.9395281,0.0,yes,271610899,,way,10035,5.8,0.665,2400.01,2835.53
76 East 127th Street,0.988,1054105,35885,,0.9,East Harlem,64.5,5,tag,0,40.8064598,block,-73.9388062,0.0,yes,271610902,,way,10035,13.8,0.93,2460.86,2925.77
79 East 125th Street,0.928,1054043,35888,,2.2,East Harlem,209.8,5,tag,0,40.8055116,block,-73.9394274,0.0,yes,271610910,,way,10035,18.2,0.873,2408.5,2820.92
,0.897,1054190,35912,,1.4,East Harlem,85.8,7,tag,0,40.8074399,block,-73.9377035,0.0,yes,271610993,,way,,5.1,0.88,2553.82,3034.14
11 1/2 East 129th Street,0.988,1054262,35952,,0.9,East Harlem,55.6,4,tag,0,40.8087543,block,-73.9395137,0.0,yes,271625714,,way,10035,11.7,0.929,2401.23,3179.48
15 East 127th Street,0.988,1054147,35964,,0.9,East Harlem,79.5,7,tag,0,40.8075268,block,-73.9404146,0.0,yes,271625726,,way,10035,13.0,0.936,2325.28,3043.75
17 East 126th Street,0.989,1054131,35970,,0.9,East Harlem,84.4,7,tag,0,40.8069002,block,-73.9408603,0.0,yes,271625732,,way,10035,13.8,0.932,2287.71,2974.46
17 East 129th Street,0.989,1054225,35973,,0.9,East Harlem,84.1,4,tag,0,40.8087317,block,-73.939394,0.0,yes,271625735,,way,10035,13.7,0.929,2411.31,3176.97
19 East 126th Street,0.989,1054083,35977,,0.9,East Harlem,82.5,7,tag,0,40.8068775,block,-73.9408057,0.0,yes,271625739,,way,10035,13.5,0.943,2292.32,2971.95
1982 Madison Avenue,0.988,1054091,35983,,0.9,East Harlem,87.5,8,tag,0,40.8067868,block,-73.9401713,0.0,yes,271625745,,way,10035,17.8,0.935,2345.8,2961.92
2044 Madison Avenue,0.989,1054267,36000,,0.9,East Harlem,72.0,4,tag,0,40.8086673,block,-73.9388037,0.0,yes,271625762,,way,10035,14.2,0.94,2461.08,3169.86
2046 Madison Avenue,0.988,1054244,36001,,0.9,East Harlem,74.3,4,tag,0,40.808706,block,-73.938775,0.0,yes,271625763,,way,10035,14.1,0.935,2463.49,3174.14
2048 Madison Avenue,0.989,1054269,36002,,0.9,East Harlem,74.1,4,tag,0,40.8087453,block,-73.9387459,0.0,yes,271625764,,way,10035,14.1,0.946,2465.94,3178.48
2050 Madison Avenue,0.988,1054270,36004,,0.9,East Harlem,71.1,4,tag,0,40.8087837,block,-73.9387176,0.0,yes,271625766,,way,10035,14.1,0.931,2468.34,3182.73
2085 5th Avenue,0.989,1054170,36011,,0.9,East Harlem,94.2,4,tag,0,40.8085361,block,-73.9404025,0.0,yes,271625773,,way,10035,17.8,0.932,2326.3,3155.35
21 East 126th Street,0.989,1054084,36013,,0.9,East Harlem,82.5,7,tag,0,40.8068549,block,-73.940752,0.0,yes,271625775,,way,10035,14.0,0.929,2296.84,2969.46
2111 5th Avenue,0.989,1054258,36020,,0.9,East Harlem,75.2,4,tag,0,40.8092069,block,-73.9399098,0.0,yes,271625782,,way,10035,12.7,0.936,2367.84,3229.52
2119 5th Avenue,0.988,1054255,36024,,1.0,East Harlem,123.3,8,tag,0,40.8093636,block,-73.9397361,0.0,yes,271625786,,way,10035,12.6,0.93,2382.48,3246.85
23 East 129th Street,0.988,1054227,36032,,0.9,East Harlem,86.4,4,tag,0,40.8086664,block,-73.9392381,0.0,yes,271625794,,way,10035,13.6,0.929,2424.46,3169.75
25 East 126th Street,0.988,1054085,36035,,1.0,East Harlem,83.3,8,tag,0,40.806806,block,-73.9406403,0.0,yes,271625797,,way,10035,14.4,0.937,2306.26,2964.05
25 East 129th Street,0.988,1054264,36036,,0.9,East Harlem,83.9,4,tag,0,40.8086436,block,-73.9391837,0.0,yes,271625798,,way,10035,14.2,0.938,2429.04,3167.24
9 East 129th Street,0.989,1054222,36063,,0.9,East Harlem,57.0,4,tag,0,40.8087988,block,-73.9396197,0.0,yes,271625825,,way,10035,11.6,0.93,2392.29,3184.39
,0.988,1054223,36070,,0.9,East Harlem,55.3,4,tag,0,40.8087764,block,-73.9395664,0.0,yes,271625832,,way,,11.6,0.942,2396.79,3181.92
105 West 119th Street,0.989,1057603,36083,,0.9,East Harlem,94.9,6,tag,0,40.8043838,block,-73.9487892,0.0,yes,271625948,,way,10026,16.1,0.937,1619.36,2696.21
106 West 120th Street,0.989,1057563,36084,,0.9,East Harlem,94.7,6,tag,0,40.8047027,block,-73.9485768,0.0,yes,271625949,,way,10026,13.8,0.931,1637.26,2731.48
107 West 119th Street,0.989,1057602,36085,,0.9,East Harlem,96.8,7,tag,0,40.8044043,block,-73.9488427,0.0,yes,271625950,,way,10026,13.3,0.935,1614.84,2698.48
11 West 119th Street,0.989,1053300,36088,,0.9,East Harlem,49.6,4,tag,0,40.8029559,block,-73.9455348,0.0,yes,271625953,,way,10026,10.4,0.933,1893.68,2538.32
119 West 119th Street,0.989,1057550,36098,,0.9,East Harlem,118.8,7,tag,0,40.8045533,block,-73.9492003,0.0,yes,271625963,,way,10026,13.7,0.929,1584.7,2714.96
12 West 120th Street,0.924,1053263,36099,,1.0,East Harlem,99.9,5,tag,0,40.8033362,block,-73.9452787,0.0,yes,271625964,,way,10026,12.7,0.909,1915.27,2580.38
127 West 119th Street,0.989,1057588,36107,,0.9,East Harlem,120.8,8,tag,0,40.8046623,block,-73.9494491,0.0,yes,271625972,,way,10026,13.9,0.935,1563.73,2727.01
136 West 120th Street,0.989,1057597,36114,,0.9,East Harlem,87.2,4,tag,0,40.8050396,block,-73.9493521,0.0,yes,271625979,,way,10026,13.5,0.938,1571.91,2768.73
140 West 120th Street,0.989,1057575,36119,,0.9,East Harlem,82.4,4,tag,0,40.8050862,block,-73.949462,0.0,yes,271625985,,way,10026,13.5,0.932,1562.64,2773.89
143 West 119th Street,0.988,1057540,36122,,0.9,East Harlem,124.9,7,tag,0,40.804877,block,-73.9499516,0.0,yes,271625988,,way,10026,14.5,0.932,1521.37,2750.75
146 West 120th Street,0.988,1057577,36125,,0.9,East Harlem,88.4,4,tag,0,40.8051589,block,-73.9496334,0.0,yes,271625991,,way,10026,13.3,0.934,1548.2,2781.92
147 West 119th Street,0.927,1057538,36126,,1.9,East Harlem,92.6,4,tag,0,40.8049149,block,-73.9500906,0.0,yes,271625992,,way,10026,13.6,0.887,1509.66,2754.95
148 West 120th Street,0.989,1057578,36127,,0.9,East Harlem,89.6,7,tag,0,40.8051706,block,-73.9496943,0.0,yes,271625993,,way,10026,13.6,0.933,1543.06,2783.21
151 West 119th Street,0.989,1057537,36133,,0.9,East Harlem,100.4,6,tag,0,40.804975,block,-73.9502126,0.0,yes,271625999,,way,10026,13.7,0.929,1499.38,2761.58
152 West 120th Street,0.988,1057579,36134,,0.9,East Harlem,83.8,4,tag,0,40.8052241,block,-73.9497919,0.0,yes,271626000,,way,10026,13.3,0.935,1534.84,2789.13
156 West 120th Street,0.988,1057580,36138,,0.9,East Harlem,96.1,6,tag,0,40.8052547,block,-73.9499068,0.0,yes,271626004,,way,10026,14.4,0.939,1525.15,2792.52
158 West 120th Street,0.988,1057581,36140,,0.9,East Harlem,100.2,6,tag,0,40.8052766,block,-73.9499559,0.0,yes,271626007,,way,10026,14.1,0.929,1521.01,2794.94
16 West 120th Street,0.95,1053305,36141,,0.5,East Harlem,94.5,4,tag,0,40.803381,block,-73.9454007,0.0,yes,271626008,,way,10026,12.7,0.905,1904.98,2585.33
160 West 120th Street,0.989,1057582,36142,,0.9,East Harlem,100.1,6,tag,0,40.8052993,block,-73.9500121,0.0,yes,271626009,,way,10026,15.2,0.94,1516.28,2797.45
187 Malcolm X Boulevard,0.989,1057556,36150,,0.9,East Harlem,90.9,4,tag,0,40.80434,block,-73.9484167,0.0,yes,271626017,,way,10026,16.1,0.935,1650.76,2691.37
192 Malcolm X Boulevard,0.989,1053289,36154,,0.9,East Harlem,106.8,6,tag,0,40.8042168,block,-73.9476338,0.0,yes,271626021,,way,10026,16.6,0.937,1716.75,2677.74
194 Malcolm X Boulevard,0.935,1053313,36156,,0.9,East Harlem,84.5,4,tag,0,40.804265,block,-73.947613,0.0,yes,271626023,,way,10026,13.7,0.901,1718.5,2683.08
195 Malcolm X Boulevard,0.989,1057559,36157,,0.9,East Harlem,107.5,7,tag,0,40.8045335,block,-73.9483028,0.0,yes,271626024,,way,10026,16.5,0.931,1660.36,2712.77
20 West 120th Street,0.957,1053306,36163,,0.7,East Harlem,103.3,6,tag,0,40.8034195,block,-73.9455183,0.0,yes,271626030,,way,10026,12.7,0.93,1895.08,2589.59
3 West 119th Street,0.989,1053303,36170,,0.9,East Harlem,48.5,4,tag,0,40.8028811,block,-73.9453576,0.0,yes,271626037,,way,10026,10.4,0.937,1908.62,2530.05
36 West 120th Street,0.988,1053308,36174,,0.9,East Harlem,102.8,4,tag,0,40.8036219,block,-73.9460116,0.0,yes,271626041,,way,10026,14.1,0.934,1853.49,2611.97
40 West 120th Street,0.989,1053273,36177,,0.9,East Harlem,106.6,4,tag,0,40.8036712,block,-73.9461285,0.0,yes,271626044,,way,10026,14.1,0.933,1843.64,2617.42
45 West 119th Street,0.988,1053250,36180,,0.9,East Harlem,84.2,4,tag,0,40.8033511,block,-73.9463643,0.0,yes,271626047,,way,10026,12.8,0.929,1823.76,2582.02
47 West 119th Street,0.989,1053249,36182,,0.9,East Harlem,84.9,4,tag,0,40.8033737,block,-73.946418,0.0,yes,271626049,,way,10026,12.8,0.939,1819.23,2584.53
49 West 119th Street,0.989,1053297,36184,,0.9,East Harlem,85.6,4,tag,0,40.8033965,block,-73.9464722,0.0,yes,271626051,,way,10026,12.8,0.938,1814.67,2587.05
5 West 119th Street,0.989,1053302,36185,,0.9,East Harlem,49.3,4,tag,0,40.8028998,block,-73.9454018,0.0,yes,271626052,,way,10026,10.4,0.947,1904.89,2532.12
50 West 120th Street,0.988,1053276,36186,,1.0,East Harlem,114.0,9,tag,0,40.8038138,block,-73.9464735,0.0,yes,271626053,,way,10026,13.8,0.929,1814.56,2633.19
52 West 120th Street,0.988,1053277,36188,,1.0,East Harlem,113.9,9,tag,0,40.80384,block,-73.9465368,0.0,yes,271626055,,way,10026,13.8,0.931,1809.22,2636.08
53 West 119th Street,0.988,1053247,36189,,0.9,East Harlem,79.7,4,tag,0,40.8034402,block,-73.9465759,0.0,yes,271626056,,way,10026,12.8,0.94,1805.92,2591.88
57 West 119th Street,0.989,1053246,36193,,0.9,East Harlem,85.7,4,tag,0,40.8034851,block,-73.9466822,0.0,yes,271626060,,way,10026,13.4,0.937,1796.97,2596.84
58 West 120th Street,0.989,1053310,36194,,0.9,East Harlem,107.4,6,tag,0,40.8039141,block,-73.9467212,0.0,yes,271626061,,way,10026,13.5,0.934,1793.68,2644.27
59 West 119th Street,0.988,1053245,36195,,0.9,East Harlem,82.2,4,tag,0,40.8035075,block,-73.9467355,0.0,yes,271626062,,way,10026,13.1,0.931,1792.47,2599.32
60 West 120th Street,0.989,1053280,36196,,0.9,East Harlem,106.5,7,tag,0,40.8039389,block,-73.9467818,0.0,yes,271626063,,way,10026,14.1,0.931,1788.56,2647.02
61 West 119th Street,0.988,1053295,36197,,0.9,East Harlem,82.4,4,tag,0,40.8035295,block,-73.9467878,0.0,yes,271626064,,way,10026,13.2,0.944,1788.06,2601.76
63 West 119th Street,0.988,1053244,36199,,0.9,East Harlem,81.0,5,tag,0,40.8035514,block,-73.9468397,0.0,yes,271626066,,way,10026,13.2,0.938,1783.69,2604.17
67 West 119th Street,0.989,1053243,36202,,0.9,East Harlem,94.8,6,tag,0,40.803611,block,-73.9469333,0.0,yes,271626069,,way,10026,13.6,0.931,1775.8,2610.76
69 West 119th Street,0.989,1053242,36204,,0.9,East Harlem,96.2,6,tag,0,40.8036352,block,-73.9469928,0.0,yes,271626071,,way,10026,13.5,0.93,1770.78,2613.44
7 West 119th Street,0.988,1053257,36205,,0.9,East Harlem,50.4,4,tag,0,40.8029187,block,-73.9454469,0.0,yes,271626072,,way,10026,10.5,0.943,1901.09,2534.22
71 West 119th Street,0.989,1053293,36207,,0.9,East Harlem,98.0,6,tag,0,40.8036582,block,-73.947045,0.0,yes,271626074,,way,10026,13.6,0.936,1766.39,2615.98
72 West 120th Street,0.989,1053284,36208,,0.9,East Harlem,110.2,8,tag,0,40.8040669,block,-73.9470814,0.0,yes,271626075,,way,10026,13.9,0.929,1763.31,2661.18
78 West 120th Street,0.988,1053286,36214,,0.9,East Harlem,105.0,5,tag,0,40.8041553,block,-73.9472587,0.0,yes,271626081,,way,10026,14.3,0.929,1748.37,2670.95
79 West 119th Street,0.988,1053238,36215,,0.9,East Harlem,99.5,6,tag,0,40.8037542,block,-73.9472744,0.0,yes,271626082,,way,10026,13.8,0.935,1747.04,2626.59
87 West 119th Street,0.989,1053291,36222,,0.9,East Harlem,98.9,6,tag,0,40.8038499,block,-73.9475009,0.0,yes,271626089,,way,10026,13.8,0.933,1727.96,2637.18
89 West 119th Street,0.989,1053235,36223,,0.9,East Harlem,99.0,6,tag,0,40.8038755,block,-73.9475621,0.0,yes,271626090,,way,10026,13.9,0.934,1722.79,2640.01
91 West 119th Street,0.989,1053234,36225,,0.9,East Harlem,100.9,8,tag,0,40.8038933,block,-73.9476191,0.0,yes,271626092,,way,10026,13.9,0.933,1717.99,2641.98
13 West 120th Street,0.955,1053323,36256,,0.4,East Harlem,91.9,6,tag,0,40.8043685,block,-73.9467984,0.0,yes,271627992,,way,10027,13.7,0.928,1787.17,2694.53
19 West 120th Street,0.948,1053321,36262,,1.6,East Harlem,102.5,4,tag,0,40.8044426,block,-73.9469875,0.0,yes,271628005,,way,10027,14.2,0.928,1771.23,2702.72
23 West 120th Street,0.954,1053319,36273,,1.5,East Harlem,102.7,4,tag,0,40.8044962,block,-73.9471151,0.0,yes,271628025,,way,10027,14.5,0.918,1760.47,2708.64
24 West 121st Street,0.989,1053343,36274,,0.9,East Harlem,111.7,6,tag,0,40.8048336,block,-73.9469489,0.0,yes,271628027,,way,10027,16.0,0.933,1774.48,2745.96
25 West 120th Street,0.873,1053318,36275,,2.8,East Harlem,83.2,4,tag,0,40.8045105,block,-73.9471862,0.0,yes,271628029,,way,10027,16.0,0.818,1754.48,2710.22
5 West 120th Street,0.924,1053326,36278,,2.0,East Harlem,103.0,6,tag,0,40.804268,block,-73.9465551,0.0,yes,271628035,,way,10027,16.9,0.892,1807.68,2683.41
9 West 120th Street,0.924,1053324,36282,,6.1,East Harlem,89.7,4,tag,0,40.8043137,block,-73.9466891,0.0,yes,271628043,,way,10027,13.7,0.878,1796.39,2688.46
,0.586,1090898,36285,,0.9,East Harlem,966.5,15,tag,0,40.8042857,block,-73.9462113,0.0,yes,271628052,,way,,17.3,0.535,1836.66,2685.37
113 West 120th Street,0.988,1057628,36302,,0.9,East Harlem,118.2,6,tag,0,40.8051389,block,-73.9486238,0.0,yes,271629787,,way,10027,13.9,0.929,1633.3,2779.71
117 West 120th Street,0.988,1057626,36305,,0.9,East Harlem,126.8,7,tag,0,40.8051902,block,-73.9487536,0.0,yes,271629791,,way,10027,14.8,0.932,1622.35,2785.39
123 West 120th Street,0.99,1057624,36311,,0.8,East Harlem,121.2,6,tag,0,40.8052723,block,-73.9489396,0.0,yes,271629801,,way,10027,14.8,0.932,1606.68,2794.46
124 West 121st Street,0.989,1057642,36312,,0.9,East Harlem,117.4,6,tag,0,40.8055384,block,-73.9486227,0.0,yes,271629803,,way,10027,17.0,0.93,1633.39,2823.88
125 West 120th Street,0.97,1057623,36313,,1.3,East Harlem,121.3,7,tag,0,40.8052937,block,-73.9490095,0.0,yes,271629804,,way,10027,14.8,0.928,1600.79,2796.83
127 West 120th Street,0.989,1057622,36315,,0.9,East Harlem,125.4,6,tag,0,40.8053211,block,-73.949072,0.0,yes,271629809,,way,10027,14.2,0.932,1595.52,2799.85
130 West 121st Street,0.989,1057670,36318,,0.9,East Harlem,117.0,6,tag,0,40.805619,block,-73.9488112,0.0,yes,271629814,,way,10027,16.9,0.936,1617.5,2832.8
143 West 120th Street,0.989,1057616,36331,,0.9,East Harlem,109.5,7,tag,0,40.8055385,block,-73.9495848,0.0,yes,271629834,,way,10027,13.9,0.929,1552.3,2823.9
145 West 120th Street,0.989,1057615,36333,,0.9,East Harlem,108.8,7,tag,0,40.8055632,block,-73.9496451,0.0,yes,271629838,,way,10027,13.9,0.932,1547.21,2826.63
148 West 121st Street,0.933,1057652,36336,,0.7,East Harlem,94.6,4,tag,0,40.8058661,block,-73.9493624,0.0,yes,271629842,,way,10027,16.4,0.916,1571.04,2860.12
153 West 120th Street,0.989,1057612,36341,,0.9,East Harlem,101.1,7,tag,0,40.8056625,block,-73.9498793,0.0,yes,271629850,,way,10027,13.9,0.939,1527.47,2837.61
157 West 120th Street,0.988,1057662,36345,,0.9,East Harlem,80.0,4,tag,0,40.8056991,block,-73.9499924,0.0,yes,271629855,,way,10027,13.9,0.929,1517.93,2841.65
159 West 120th Street,0.988,1057610,36347,,0.9,East Harlem,81.0,4,tag,0,40.8057202,block,-73.9500422,0.0,yes,271629858,,way,10027,13.8,0.942,1513.74,2843.99
162 West 121st Street,0.989,1057656,36349,,0.9,East Harlem,89.5,4,tag,0,40.8060304,block,-73.9497578,0.0,yes,271629861,,way,10027,15.0,0.939,1537.71,2878.29
