address,bbl,bbl_source,bin,building_id,building_name,district,footprint_area,footprint_verts,height_source,is_context,lat,lod_tier,lon,match_area_ratio,match_confidence,match_distance_m,min_height,osm_building_type,osm_id,osm_levels,osm_type,postcode,roof_height,x_m,y_m
22 Fayette Street,,,,48466,,Context,190.4,5,tag,1,40.7003705,block,-73.9396231,,none,,0.0,yes,250326234,,way,11206,14.7,2392.01,-8804.95
28 Fayette Street,,,,48467,,Context,194.9,5,tag,1,40.70054,block,-73.9394637,,none,,0.0,apartments,250326240,,way,11206,15.2,2405.44,-8786.21
26 Fayette Street,,,,48468,,Context,194.9,4,tag,1,40.7004852,block,-73.9395168,,none,,0.0,apartments,250326242,,way,11206,15.2,2400.96,-8792.27
,,,,48469,,Brooklyn,162.6,4,tag,1,40.6997199,block,-73.9372564,,none,,0.0,yes,250326246,,way,,12.0,2591.5,-8876.89
,,,,48470,,Brooklyn,537.9,7,tag,1,40.6995795,block,-73.9403199,,none,,0.0,yes,250326254,,way,,13.1,2333.27,-8892.41
,,,,48471,,Context,345.3,7,tag,1,40.7000097,block,-73.940068,,none,,0.0,yes,250326255,,way,,17.9,2354.5,-8844.85
,,,,48472,,Brooklyn,270.7,6,tag,1,40.6992027,block,-73.9366211,,none,,0.0,yes,250326257,,way,,17.1,2645.06,-8934.08
,,,,48473,,Brooklyn,17247.9,47,tag,1,40.6995719,district,-73.9423959,,none,,0.0,hospital,250327875,,way,,74.9,2158.27,-8893.25
,,,,48474,,Brooklyn,533.6,20,tag,1,40.6994732,block,-73.9504599,,none,,0.0,yes,250328190,,way,,19.9,1478.53,-8904.17
,,,,48475,,Brooklyn,618.0,20,tag,1,40.6985659,block,-73.9508039,,none,,0.0,yes,250328191,,way,,21.3,1449.53,-9004.49
,,,,48476,,Brooklyn,541.8,21,tag,1,40.6977741,block,-73.9501216,,none,,0.0,yes,250328193,,way,,19.8,1507.04,-9092.05
,,,,48477,,Brooklyn,898.3,28,tag,1,40.698979,block,-73.9503784,,none,,0.0,yes,250328196,,way,,20.4,1485.4,-8958.82
,,,,48478,,Brooklyn,831.9,28,tag,1,40.6978289,block,-73.9509666,,none,,0.0,yes,250328198,,way,,17.0,1435.81,-9085.99
,,,,48479,,Brooklyn,1072.1,28,tag,1,40.6982525,block,-73.9502527,,none,,0.0,yes,250328201,,way,,19.5,1496.0,-9039.15
,,,,48480,,Brooklyn,851.5,29,tag,1,40.6992332,block,-73.9512397,,none,,0.0,yes,250328205,,way,,19.4,1412.8,-8930.7
630 Flushing Avenue,,,,48481,,Brooklyn,6234.6,11,tag,1,40.6995855,block,-73.9486813,,none,,0.0,industrial,250328718,,way,11206,35.9,1628.45,-8891.76
,,,,48482,,Brooklyn,696.5,6,tag,1,40.699519,block,-73.9478572,,none,,0.0,yes,250328730,,way,,16.1,1697.92,-8899.11
159 Ellery Street,,,,48483,,Brooklyn,308.6,12,tag,1,40.6989103,block,-73.9464298,,none,,0.0,yes,250328771,,way,11206,19.8,1818.24,-8966.42
173 Hopkins Street,,,,48484,,Brooklyn,134.8,5,tag,1,40.6997506,block,-73.9453674,,none,,0.0,yes,250328795,,way,11206,12.2,1907.8,-8873.5
177 Hopkins Street,,,,48485,,Brooklyn,131.8,4,tag,1,40.6997692,block,-73.9451894,,none,,0.0,yes,250328802,,way,11206,12.9,1922.79,-8871.44
179 Hopkins Street,,,,48486,,Brooklyn,152.5,5,tag,1,40.6997912,block,-73.9451,,none,,0.0,yes,250328804,,way,11206,15.8,1930.33,-8869.01
,,,,48487,,Brooklyn,313.6,12,tag,1,40.6986915,block,-73.9446515,,none,,0.0,yes,250328831,,way,,18.6,1968.14,-8990.61
600 Flushing Avenue,,,,48488,,Brooklyn,781.1,6,tag,1,40.6996329,block,-73.9496759,,none,,0.0,yes,250328846,,way,11206,14.2,1544.61,-8886.51
666 Flushing Avenue,,,,48489,,Context,132.1,5,tag,1,40.7000449,block,-73.9462448,,none,,0.0,yes,250328859,,way,11206,12.5,1833.83,-8840.96
684 Flushing Avenue,,,,48490,,Context,214.0,4,tag,1,40.700083,block,-73.9454348,,none,,0.0,yes,250328877,,way,11206,15.0,1902.12,-8836.74
689 Park Avenue,,,,48491,,Brooklyn,208.2,5,tag,1,40.6979922,block,-73.9480971,,none,,0.0,yes,250328882,,way,11206,12.0,1677.7,-9067.93
690 Flushing Avenue,,,,48492,,Context,227.1,4,tag,1,40.7001137,block,-73.945164,,none,,0.0,yes,250328883,,way,11206,12.2,1924.94,-8833.35
"701,703 Park Avenue",,,,48493,,Brooklyn,323.1,15,tag,1,40.6980698,block,-73.9475172,,none,,0.0,yes,250328892,,way,,16.0,1726.58,-9059.35
185 Ellery Street,,,,48494,Junior High School 148 (historical),Brooklyn,2376.1,13,tag,1,40.6992475,block,-73.945219,,none,,0.0,school,250328915,,way,11206,21.4,1920.3,-8929.13
162 Throop Avenue,,,,48495,,Brooklyn,174.2,5,tag,1,40.6995377,block,-73.9445136,,none,,0.0,yes,250328940,,way,11206,12.8,1979.77,-8897.04
638 Flushing Avenue,,,,48496,,Brooklyn,2059.0,5,tag,1,40.6998123,block,-73.9477315,,none,,0.0,yes,250328942,,way,11206,19.6,1708.52,-8866.67
,,,,48497,,Brooklyn,631.0,20,tag,1,40.6984052,block,-73.9522081,,none,,0.0,yes,250328961,,way,,16.9,1331.17,-9022.26
,,,,48498,,Brooklyn,619.5,20,tag,1,40.6986762,block,-73.951545,,none,,0.0,yes,250328962,,way,,20.2,1387.06,-8992.29
,,,,48499,,Brooklyn,627.4,20,tag,1,40.6982915,block,-73.9514671,,none,,0.0,yes,250328963,,way,,20.4,1393.63,-9034.84
,,,,48500,,Brooklyn,545.8,20,tag,1,40.6974939,block,-73.9525508,,none,,0.0,yes,250328964,,way,,16.6,1302.27,-9123.02
,,,,48501,,Brooklyn,549.4,20,tag,1,40.6991943,block,-73.9528913,,none,,0.0,yes,250328965,,way,,19.4,1273.57,-8935.01
,,,,48502,,Brooklyn,848.3,28,tag,1,40.6991404,block,-73.9520541,,none,,0.0,yes,250328966,,way,,20.7,1344.14,-8940.97
,,,,48503,,Brooklyn,832.1,28,tag,1,40.6977376,block,-73.9517663,,none,,0.0,yes,250328967,,way,,19.9,1368.4,-9096.09
,,,,48504,,Brooklyn,911.9,28,tag,1,40.6987055,block,-73.9527752,,none,,0.0,yes,250328968,,way,,17.4,1283.36,-8989.06
,,,,48505,,Brooklyn,892.1,30,tag,1,40.6979881,block,-73.9526332,,none,,0.0,yes,250328969,,way,,19.6,1295.33,-9068.38
101 Quincy Street,,,,48506,,Brooklyn,217.7,20,tag,1,40.6864226,block,-73.9571391,,none,,0.0,yes,250329783,,way,11238,14.7,915.51,-10347.22
103 Quincy Street,,,,48507,,Brooklyn,219.1,21,tag,1,40.6864347,block,-73.9570218,,none,,0.0,yes,250329784,,way,11238,14.8,925.4,-10345.89
105 Lexington Avenue,,,,48508,,Brooklyn,940.8,14,tag,1,40.6870968,block,-73.9580411,,none,,0.0,apartments,250329786,,way,11238,19.9,839.48,-10272.67
1073 Bedford Avenue,,,,48509,,Brooklyn,272.9,8,tag,1,40.6870728,block,-73.9543722,,none,,0.0,yes,250329788,,way,11216,14.4,1148.74,-10275.33
1077 Bedford Avenue,,,,48510,,Brooklyn,260.6,13,tag,1,40.686963,block,-73.954351,,none,,0.0,yes,250329789,,way,11216,15.0,1150.53,-10287.48
133A Quincy Street,,,,48511,,Brooklyn,160.3,11,tag,1,40.6865908,block,-73.9557659,,none,,0.0,yes,250329812,,way,11216,15.8,1031.26,-10328.63
151 Quincy Street,,,,48512,,Brooklyn,224.4,6,tag,1,40.6866239,block,-73.955092,,none,,0.0,apartments,250329827,,way,11216,15.2,1088.07,-10324.97
197 Quincy Street,,,,48513,,Brooklyn,194.3,4,tag,1,40.6868685,block,-73.9530295,,none,,0.0,apartments,250329870,,way,11216,15.2,1261.92,-10297.92
203 Quincy Street,,,,48514,,Brooklyn,194.1,4,tag,1,40.6868838,block,-73.9528952,,none,,0.0,apartments,250329878,,way,11216,15.2,1273.25,-10296.23
205 Quincy Street,,,,48515,,Brooklyn,247.2,17,tag,1,40.6869122,block,-73.9527614,,none,,0.0,apartments,250329880,,way,11216,13.5,1284.52,-10293.1
346 Franklin Avenue,,,,48516,,Brooklyn,142.3,5,tag,1,40.6872723,block,-73.9571549,,none,,0.0,yes,250329947,,way,11238,13.6,914.18,-10253.27
360 Franklin Avenue,,,,48517,,Brooklyn,180.6,8,tag,1,40.6866575,block,-73.9569986,,none,,0.0,yes,250329954,,way,11238,14.6,927.35,-10321.25
360 Nostrand Avenue,,,,48518,,Brooklyn,841.1,28,tag,1,40.6872724,block,-73.9511658,,none,,0.0,apartments,250329955,6,way,11216,17.7,1419.02,-10253.26
421 Classon Avenue,,,,48519,,Brooklyn,310.2,5,tag,1,40.6864025,block,-73.9592199,,none,,0.0,apartments,250329970,,way,11238,14.0,740.11,-10349.45
427 Classon Avenue,,,,48520,,Brooklyn,185.5,16,tag,1,40.686234,block,-73.959214,,none,,0.0,construction,250329971,,way,11238,15.0,740.61,-10368.08
85 Lexington Avenue,,,,48521,Lexington Avenue Residence,Brooklyn,610.0,10,tag,1,40.6869758,block,-73.9586864,,none,,0.0,yes,250329993,,way,11238,12.7,785.08,-10286.06
86 Lexington Avenue,,,,48522,,Brooklyn,153.9,4,tag,1,40.6866014,block,-73.9585341,,none,,0.0,yes,250329995,,way,11238,13.8,797.92,-10327.46
88 Lexington Avenue,,,,48523,,Brooklyn,165.0,4,tag,1,40.6866127,block,-73.9584369,,none,,0.0,yes,250329996,,way,11238,13.8,806.11,-10326.21
90 Lexington Avenue,,,,48524,,Brooklyn,159.8,4,tag,1,40.686624,block,-73.958338,,none,,0.0,yes,250329997,,way,11238,14.1,814.45,-10324.95
92 Lexington Avenue,,,,48525,,Brooklyn,157.3,4,tag,1,40.6866352,block,-73.9582414,,none,,0.0,yes,250329998,,way,11238,14.1,822.59,-10323.72
93 Lexington Avenue,,,,48526,,Brooklyn,219.7,4,tag,1,40.6870387,block,-73.9584586,,none,,0.0,yes,250330000,,way,11238,18.3,804.28,-10279.11
125 Lexington Avenue,,,,48527,,Brooklyn,248.2,8,tag,1,40.6870912,block,-73.9571999,,none,,0.0,yes,250330007,,way,11238,16.8,910.39,-10273.29
,,,,48528,,Brooklyn,373.0,14,tag,1,40.6861356,block,-73.9591615,,none,,0.0,apartments,250330009,,way,,14.6,745.03,-10378.96
,,,,48529,,Brooklyn,225.4,13,tag,1,40.6864541,block,-73.9569068,,none,,0.0,apartments,250330010,,way,,14.9,935.09,-10343.75
140A Lexington Avenue,,,,48530,,Brooklyn,242.1,13,tag,1,40.6868833,block,-73.9559434,,none,,0.0,yes,250330011,,way,11216,15.3,1016.3,-10296.28
344 Greene Avenue,,,,48531,,Brooklyn,149.2,4,tag,1,40.6875767,block,-73.9572024,,none,,0.0,residential,250330013,3,way,11238,14.6,910.17,-10219.61
97 Lexington Avenue,,,,48532,,Brooklyn,445.5,5,tag,1,40.6870545,block,-73.9583208,,none,,0.0,yes,250330024,,way,11238,21.1,815.9,-10277.36
377 Franklin Avenue,,,,48533,,Brooklyn,260.6,5,tag,1,40.6865048,block,-73.9565286,,none,,0.0,yes,250330025,,way,11216,21.1,966.97,-10338.14
,,,,48534,,Brooklyn,176.6,7,tag,1,40.6871601,block,-73.9543356,,none,,0.0,yes,250330034,,way,,14.1,1151.83,-10265.68
,,,,48535,,Brooklyn,445.3,13,tag,1,40.686564,block,-73.9589555,,none,,0.0,apartments,250330035,,way,,16.2,762.4,-10331.59
354 Franklin Avenue,,,,48536,,Brooklyn,155.1,6,tag,1,40.6868387,block,-73.9570688,,none,,0.0,yes,250330036,,way,11238,20.5,921.44,-10301.22
11 Irving Place,,,,48537,,Brooklyn,138.6,4,tag,1,40.6847263,block,-73.9599279,,none,,0.0,yes,250330180,,way,11238,13.1,680.43,-10534.79
13 Irving Place,,,,48538,,Brooklyn,133.9,5,tag,1,40.6846587,block,-73.9599143,,none,,0.0,yes,250330185,,way,11238,12.8,681.58,-10542.27
,,,,48539,,Brooklyn,487.5,9,tag,1,40.6847586,block,-73.9583398,,none,,0.0,yes,250330191,,way,,13.9,814.3,-10531.22
20 Monroe Street,,,,48540,,Brooklyn,172.6,9,tag,1,40.6843832,block,-73.9582715,,none,,0.0,yes,250330194,,way,11238,14.2,820.05,-10572.73
218 Gates Avenue,,,,48541,,Brooklyn,410.5,14,tag,1,40.6850306,block,-73.9583839,,none,,0.0,yes,250330208,,way,11238,16.6,810.58,-10501.14
236 Gates Avenue,,,,48542,,Brooklyn,161.5,18,tag,1,40.6851701,block,-73.9576358,,none,,0.0,yes,250330223,,way,11238,12.8,873.64,-10485.72
,,,,48543,Mount Sinai Baptist Church,Brooklyn,672.9,15,tag,1,40.6856725,block,-73.9578466,,none,,0.0,yes,250330227,,way,,13.9,855.87,-10430.17
25 Madison Street,,,,48544,,Brooklyn,165.2,6,tag,1,40.6840637,block,-73.9581564,,none,,0.0,yes,250330235,,way,11238,14.8,829.76,-10608.06
256 Gates Avenue,,,,48545,,Brooklyn,273.1,14,tag,1,40.6852553,block,-73.9568745,,none,,0.0,yes,250330245,,way,11238,14.6,937.81,-10476.3
261 Gates Avenue,,,,48546,,Brooklyn,294.2,10,tag,1,40.6856846,block,-73.9572043,,none,,0.0,yes,250330247,,way,11238,19.5,910.01,-10428.83
27 Irving Place,,,,48547,,Brooklyn,130.7,5,tag,1,40.68423,block,-73.9598088,,none,,0.0,yes,250330250,,way,11238,13.3,690.47,-10589.68
27 Madison Street,,,,48548,,Brooklyn,161.1,7,tag,1,40.6840735,block,-73.9580805,,none,,0.0,yes,250330251,,way,11238,14.7,836.15,-10606.97
376 Franklin Avenue,,,,48549,,Brooklyn,267.2,5,tag,1,40.6859398,block,-73.9568711,,none,,0.0,residential,250330270,,way,11238,21.3,938.1,-10400.61
398 Franklin Avenue,,,,48550,,Brooklyn,152.9,7,tag,1,40.6850415,block,-73.9567089,,none,,0.0,yes,250330278,,way,11238,12.6,951.77,-10499.94
41 Madison Street,,,,48551,,Brooklyn,156.6,6,tag,1,40.6841382,block,-73.9574385,,none,,0.0,yes,250330283,,way,11238,14.8,890.27,-10599.82
43 Madison Street,,,,48552,,Brooklyn,158.1,6,tag,1,40.6841469,block,-73.9573644,,none,,0.0,yes,250330296,,way,11238,14.4,896.52,-10598.86
436 Classon Avenue,,,,48553,,Brooklyn,169.0,10,tag,1,40.6849866,block,-73.9595059,,none,,0.0,yes,250330300,,way,11238,12.5,716.0,-10506.01
51 Irving Place,,,,48554,,Brooklyn,177.8,19,tag,1,40.6835416,block,-73.9596579,,none,,0.0,yes,250330372,,way,11238,14.3,703.19,-10665.79
65 Putnam Avenue,,,,48555,Independent United Order of Mechanics,Brooklyn,408.5,13,tag,1,40.6832057,block,-73.9593578,,none,,0.0,yes,250330407,,way,11238,20.1,728.49,-10702.94
,,,,48556,,Brooklyn,188.8,5,tag,1,40.68593,block,-73.9579141,,none,,0.0,yes,250330420,,way,,16.4,850.18,-10401.7
9 Irving Place,,,,48557,,Brooklyn,184.6,5,tag,1,40.6847966,block,-73.9598752,,none,,0.0,yes,250330427,,way,11238,12.0,684.87,-10527.02
,,,,48558,,Brooklyn,280.2,10,tag,1,40.6852699,block,-73.9566995,,none,,0.0,apartments,250330434,,way,,14.6,952.57,-10474.69
434 Classon Avenue,,,,48559,,Brooklyn,150.6,5,tag,1,40.6850507,block,-73.9595373,,none,,0.0,yes,250330451,,way,11238,12.2,713.35,-10498.93
39 Putnam Avenue,,,,48560,,Brooklyn,152.2,5,tag,1,40.6830226,block,-73.9606144,,none,,0.0,house,250330462,,way,11238,15.2,622.56,-10723.18
29 Putnam Avenue,,,,48561,,Brooklyn,368.7,13,tag,1,40.6829654,block,-73.9611622,,none,,0.0,apartments,250330880,,way,11238,13.9,576.39,-10729.5
34 Putnam Avenue,,,,48562,,Brooklyn,131.2,9,tag,1,40.6826946,block,-73.9603821,,none,,0.0,apartments,250330882,4,way,11238,15.1,642.14,-10759.44
409 Grand Avenue,,,,48563,,Brooklyn,156.2,6,tag,1,40.6835208,block,-73.9615466,,none,,0.0,yes,250330906,,way,11238,19.2,543.99,-10668.09
411 Grand Avenue,,,,48564,,Brooklyn,158.4,6,tag,1,40.6834497,block,-73.9615252,,none,,0.0,yes,250330907,,way,11238,18.1,545.79,-10675.95
417 Grand Avenue,,,,48565,,Brooklyn,159.5,7,tag,1,40.6833857,block,-73.9615138,,none,,0.0,yes,250330908,,way,11238,18.4,546.75,-10683.03
425 Grand Avenue,,,,48566,,Brooklyn,427.0,18,tag,1,40.683163,block,-73.9614001,,none,,0.0,yes,250330912,,way,11238,17.1,556.33,-10707.65
435 Grand Avenue,,,,48567,,Brooklyn,576.6,16,tag,1,40.6829383,block,-73.961432,,none,,0.0,apartments,250330913,4,way,11238,13.7,553.64,-10732.5
,,,,48568,,Brooklyn,305.8,13,tag,1,40.683335,block,-73.9610801,,none,,0.0,yes,250330933,,way,,14.0,583.3,-10688.64
82 Irving Place,,,,48569,,Brooklyn,350.6,11,tag,1,40.6824552,block,-73.9598979,,none,,0.0,yes,250330935,,way,11238,22.9,682.96,-10785.92
,,,,48570,,Brooklyn,135.9,9,tag,1,40.6825272,block,-73.9612981,,none,,0.0,yes,250330936,,way,,12.2,564.93,-10777.96
,,,,48571,,Brooklyn,597.5,19,tag,1,40.6830623,block,-73.9609716,,none,,0.0,apartments,250330937,,way,,20.0,592.45,-10718.79
32 Putnam Avenue,,,,48572,,Brooklyn,141.4,6,tag,1,40.6826672,block,-73.9605187,,none,,0.0,apartments,250330945,4,way,11238,14.8,630.63,-10762.48
,,,,48573,,Brooklyn,144.5,8,tag,1,40.6825421,block,-73.9614567,,none,,0.0,apartments,250330948,,way,,14.0,551.56,-10776.31
,,,,48574,,Brooklyn,766.0,7,tag,1,40.6828649,block,-73.9620079,,none,,0.0,apartments,250330993,,way,,24.4,505.1,-10740.61
110 Cambridge Place,,,,48575,,Brooklyn,312.2,16,tag,1,40.6838036,block,-73.963163,,none,,0.0,yes,250330994,,way,11238,17.6,407.73,-10636.82
116 Cambridge Place,,,,48576,,Brooklyn,314.5,15,tag,1,40.6836632,block,-73.9631348,,none,,0.0,yes,250331001,,way,11238,17.8,410.11,-10652.35
136 Cambridge Place,,,,48577,,Brooklyn,314.7,13,tag,1,40.6832517,block,-73.9630416,,none,,0.0,yes,250331026,,way,11238,14.2,417.96,-10697.85
191 Saint James Place,,,,48578,,Brooklyn,195.7,9,tag,1,40.6838488,block,-73.963575,,none,,0.0,church,250331045,,way,11238,12.1,373.0,-10631.83
201 Saint James Place,,,,48579,,Brooklyn,211.3,8,tag,1,40.6835656,block,-73.9635428,,none,,0.0,apartments,250331050,,way,11238,15.4,375.72,-10663.14
205 Saint James Place,,,,48580,,Brooklyn,205.5,8,tag,1,40.683474,block,-73.9635231,,none,,0.0,apartments,250331053,,way,11238,15.2,377.38,-10673.27
207 Saint James Place,,,,48581,,Brooklyn,203.9,8,tag,1,40.6833855,block,-73.9635042,,none,,0.0,apartments,250331055,,way,11238,15.1,378.97,-10683.05
211 Saint James Place,,,,48582,,Brooklyn,266.0,4,tag,1,40.6832848,block,-73.963492,,none,,0.0,yes,250331064,,way,11238,15.6,380.0,-10694.19
215 Saint James Place,,,,48583,,Brooklyn,136.7,5,tag,1,40.6832015,block,-73.9634754,,none,,0.0,yes,250331071,,way,11238,15.8,381.4,-10703.4
218 Saint James Place,,,,48584,,Brooklyn,219.4,8,tag,1,40.683813,block,-73.9641309,,none,,0.0,apartments,250331079,,way,11238,15.1,326.14,-10635.78
220 Saint James Place,,,,48585,,Brooklyn,206.3,8,tag,1,40.6837218,block,-73.9641141,,none,,0.0,apartments,250331081,,way,11238,15.1,327.56,-10645.86
224 Saint James Place,,,,48586,,Brooklyn,218.5,8,tag,1,40.6836323,block,-73.9640972,,none,,0.0,apartments,250331082,,way,11238,15.0,328.98,-10655.77
226 Saint James Place,,,,48587,,Brooklyn,218.0,8,tag,1,40.68354,block,-73.9640806,,none,,0.0,apartments,250331083,,way,11238,15.0,330.38,-10665.97
230 Saint James Place,,,,48588,,Brooklyn,219.3,8,tag,1,40.6834495,block,-73.9640655,,none,,0.0,apartments,250331084,,way,11238,15.0,331.66,-10675.97
234 Saint James Place,,,,48589,,Brooklyn,215.0,8,tag,1,40.6833594,block,-73.9640478,,none,,0.0,apartments,250331085,,way,11238,15.0,333.14,-10685.94
481 Washington Avenue,,,,48590,International Evangelistic Women Workers,Brooklyn,143.8,8,tag,1,40.683976,block,-73.9646191,,none,,0.0,yes,250331116,,way,11238,12.1,284.99,-10617.76
483 Washington Avenue,,,,48591,,Brooklyn,334.9,10,tag,1,40.6838794,block,-73.9646109,,none,,0.0,yes,250331117,,way,11238,21.1,285.68,-10628.44
489 Washington Avenue,,,,48592,,Brooklyn,235.7,4,tag,1,40.6837318,block,-73.964587,,none,,0.0,yes,250331119,,way,11238,13.0,287.7,-10644.76
493 Washington Avenue,,,,48593,,Brooklyn,251.0,8,tag,1,40.683589,block,-73.9645299,,none,,0.0,yes,250331120,,way,11238,14.3,292.51,-10660.55
495 Washington Avenue,,,,48594,,Brooklyn,329.6,15,tag,1,40.6834622,block,-73.9645302,,none,,0.0,yes,250331121,,way,11238,20.2,292.48,-10674.57
499 Washington Avenue,,,,48595,,Brooklyn,349.3,8,tag,1,40.6833271,block,-73.9645203,,none,,0.0,yes,250331122,,way,11238,13.6,293.32,-10689.51
971 Fulton Street,,,,48596,,Brooklyn,190.4,4,tag,1,40.6831655,block,-73.9642534,,none,,0.0,apartments,250331137,,way,11238,12.4,315.82,-10707.38
973 Fulton Street,,,,48597,,Brooklyn,181.6,4,tag,1,40.6831486,block,-73.9641714,,none,,0.0,apartments,250331138,,way,11238,13.1,322.73,-10709.25
975 Fulton Street,,,,48598,,Brooklyn,190.1,4,tag,1,40.6831317,block,-73.9640895,,none,,0.0,apartments,250331139,,way,11238,12.6,329.63,-10711.12
977 Fulton Street,,,,48599,,Brooklyn,179.2,4,tag,1,40.6831149,block,-73.9640082,,none,,0.0,yes,250331140,,way,11238,12.2,336.49,-10712.97
92 Gates Avenue,,,,48600,,Brooklyn,584.0,16,tag,1,40.6844356,block,-73.9642876,,none,,0.0,apartments,250331153,,way,11238,22.6,312.93,-10566.94
,,,,48601,,Brooklyn,133.0,5,tag,1,40.6829943,block,-73.9635197,,none,,0.0,apartments,250331161,4,way,,14.3,377.66,-10726.31
,,,,48602,,Brooklyn,194.5,8,tag,1,40.6831094,block,-73.9639291,,none,,0.0,apartments,250331170,,way,,12.4,343.16,-10713.58
1 Quincy Street,,,,48603,,Brooklyn,150.6,6,tag,1,40.6859165,block,-73.9613889,,none,,0.0,yes,250331729,,way,11238,14.6,557.28,-10403.19
13 Lexington Avenue,,,,48604,,Brooklyn,1302.6,8,tag,1,40.6866901,block,-73.9616093,,none,,0.0,yes,250331761,,way,11238,18.5,538.69,-10317.65
212 Greene Avenue,,,,48605,,Brooklyn,154.7,7,tag,1,40.6868253,block,-73.9628758,,none,,0.0,yes,250331857,,way,11238,13.8,431.94,-10302.7
10 Quincy Street,,,,48606,,Brooklyn,1483.5,5,tag,1,40.6855648,block,-73.9608163,,none,,0.0,apartments,250331860,,way,11238,16.5,605.54,-10442.07
236 Greene Avenue,,,,48607,,Brooklyn,307.7,21,tag,1,40.6869919,block,-73.961583,,none,,0.0,apartments,250331869,,way,11238,15.7,540.91,-10284.28
25 Lexington Avenue,,,,48608,,Brooklyn,456.5,4,tag,1,40.6867219,block,-73.9612507,,none,,0.0,yes,250331873,,way,11238,17.3,568.92,-10314.13
250 Greene Avenue,,,,48609,,Brooklyn,184.1,9,tag,1,40.6870523,block,-73.9610784,,none,,0.0,apartments,250331875,,way,11238,15.0,583.45,-10277.6
252 Greene Avenue,,,,48610,,Brooklyn,182.7,7,tag,1,40.6870656,block,-73.9609652,,none,,0.0,apartments,250331876,,way,11238,14.6,592.99,-10276.13
270 Greene Avenue,,,,48611,,Brooklyn,181.8,4,tag,1,40.6871946,block,-73.9602175,,none,,0.0,yes,250331879,,way,11238,17.2,656.02,-10261.87
27 Quincy Street,,,,48612,,Brooklyn,394.2,6,tag,1,40.6860772,block,-73.9603114,,none,,0.0,yes,250331880,,way,11238,16.0,648.1,-10385.42
28 Quincy Street,,,,48613,,Brooklyn,525.1,7,tag,1,40.6856197,block,-73.9600267,,none,,0.0,yes,250331882,,way,11238,13.7,672.1,-10436.0
3 Quincy Street,,,,48614,,Brooklyn,150.0,7,tag,1,40.6859263,block,-73.9613176,,none,,0.0,yes,250331887,,way,11238,14.6,563.28,-10402.1
309 Grand Avenue,,,,48615,,Brooklyn,460.1,4,tag,1,40.6867542,block,-73.9621685,,none,,0.0,residential,250331890,5,way,11238,16.8,491.56,-10310.56
32 Lexington Avenue,,,,48616,,Brooklyn,632.6,4,tag,1,40.6859913,block,-73.9607392,,none,,0.0,yes,250331896,,way,11238,16.7,612.04,-10394.92
378 Grand Avenue,,,,48617,,Brooklyn,148.6,11,tag,1,40.6852642,block,-73.962458,,none,,0.0,yes,250331953,,way,11238,15.2,467.16,-10475.32
388 Classon Avenue,,,,48618,,Brooklyn,191.1,4,tag,1,40.6869085,block,-73.9598518,,none,,0.0,yes,250331964,,way,11238,16.0,686.84,-10293.5
4 Downing Street,,,,48619,,Brooklyn,250.0,5,tag,1,40.6856261,block,-73.9615318,,none,,0.0,residential,250331969,,way,11238,14.6,545.23,-10435.3
,,,,48620,,Brooklyn,534.4,12,tag,1,40.6870129,block,-73.9612462,,none,,0.0,yes,250332030,,way,,16.4,569.3,-10281.96
363 Grand Avenue,,,,48621,,Brooklyn,306.3,12,tag,1,40.6851363,block,-73.9619512,,none,,0.0,yes,250332034,,way,11238,23.1,509.88,-10489.46
,,,,48622,,Brooklyn,269.4,12,tag,1,40.685626,block,-73.9596036,,none,,0.0,yes,250332040,,way,,12.3,707.77,-10435.31
324 Grand Avenue,,,,48623,,Brooklyn,1029.3,5,tag,1,40.6865641,block,-73.9627495,,none,,0.0,yes,250332042,,way,11238,17.5,442.59,-10331.58
,,,,48624,,Brooklyn,178.6,5,tag,1,40.6868543,block,-73.9626624,,none,,0.0,yes,250332069,,way,,14.2,449.92,-10299.49
216 Greene Avenue,,,,48625,,Brooklyn,164.7,4,tag,1,40.686846,block,-73.9627353,,none,,0.0,yes,250332078,,way,11238,13.4,443.78,-10300.41
129 Gates Avenue,,,,48626,Biddrina Gelato,Brooklyn,144.6,5,tag,1,40.684974,block,-73.9629506,,none,,0.0,yes,250332083,,way,11238,14.7,425.63,-10507.41
234 Greene Avenue,,,,48627,,Brooklyn,217.9,5,tag,1,40.6870129,block,-73.9617632,,none,,0.0,yes,250332096,,way,11238,19.7,525.73,-10281.96
1043 Bedford Avenue,,,,48628,,Brooklyn,257.8,12,tag,1,40.6882654,block,-73.9546099,,none,,0.0,apartments,250332455,,way,11216,15.1,1128.71,-10143.46
1055 Bedford Avenue,,,,48629,,Brooklyn,254.5,10,tag,1,40.6877505,block,-73.9545035,,none,,0.0,yes,250332457,,way,11216,15.2,1137.68,-10200.4
1059 Bedford Avenue,,,,48630,,Brooklyn,260.3,12,tag,1,40.6876413,block,-73.9544817,,none,,0.0,yes,250332459,,way,11216,15.1,1139.51,-10212.47
1063-1065 Bedford Avenue,,,,48631,,Brooklyn,264.0,12,tag,1,40.6875319,block,-73.9544645,,none,,0.0,yes,250332461,,way,11216,14.4,1140.96,-10224.57
1069 Bedford Avenue,,,,48632,,Brooklyn,266.2,8,tag,1,40.687424,block,-73.9544426,,none,,0.0,yes,250332463,,way,11216,14.9,1142.81,-10236.49
